Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Cyprus,03/11/2024,708693,113,1494,2,High income,European Region,1244188,,569602.8253,1200.783161,90.82228731,1.607474112,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Czechia,03/11/2024,4814373,2391,43712,21,High income,European Region,10510751,,458042.7222,4158.789415,227.4813665,1.997954285,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
North Korea,03/11/2024,0,,0,,Low income,South-East Asia Region,25971909,,0,0,,,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,61322028,808854,708,2,29819.03341,393.3210501,0.344278824,0.000972539
Congo - Kinshasa,03/11/2024,100980,3,1474,0,Low income,African Region,95894118,,1053.036433,15.37112005,0.031284505,0,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Denmark,03/11/2024,3443260,352,9997,20,High income,European Region,5854240,,588165.1589,1707.651207,60.12736068,3.416327311,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Djibouti,03/11/2024,15690,,189,,Lower middle income,Eastern Mediterranean Region,1105557,,14191.94126,170.9545505,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Dominica,03/11/2024,16047,,74,,Upper middle income,Region of the Americas,72412,,221606.916,1021.930067,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Dominican Republic,03/11/2024,661103,,4384,,Upper middle income,Region of the Americas,11117873,,59463.08255,394.3200287,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Ecuador,03/11/2024,1078805,10,36055,0,Upper middle income,Region of the Americas,17797737,,60614.72872,2025.81935,0.561869186,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Egypt,03/11/2024,516023,,24830,,Lower middle income,Eastern Mediterranean Region,109262178,,4722.796209,227.2515563,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
El Salvador,03/11/2024,201961,0,4230,0,Upper middle income,Region of the Americas,6314167,,31985.37511,669.9220974,0,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Equatorial Guinea,03/11/2024,17130,,183,,Upper middle income,African Region,1634466,,10480.4872,111.9631733,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Eritrea,03/11/2024,10189,,103,,Low income,African Region,3620312,,2814.398317,28.45058658,,,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Estonia,03/11/2024,612593,126,2998,0,High income,European Region,1328701,,461046.5409,2256.339086,94.82946126,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Eswatini,03/11/2024,75356,,1427,,Lower middle income,African Region,1192271,,63203.7515,1196.875543,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Ethiopia,03/11/2024,501244,0,7574,0,Low income,African Region,120283026,,4167.204773,62.96815313,0,0,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Falkland Islands,03/11/2024,1923,,0,,,,3764,,510892.6674,0,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Faroe Islands,03/11/2024,34658,,28,,High income,,52889,,655296.9427,529.4106525,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,1310931,4286,1,0,,,,
Fiji,03/11/2024,69047,,885,,Upper middle income,Western Pacific Region,924610,,74676.8908,957.1603162,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Finland,03/11/2024,1499712,0,11466,0,High income,European Region,5535992,,270902.1256,2071.173513,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
France,03/11/2024,39026321,822,168091,0,High income,European Region,64531444,,604764.4153,2604.792169,12.73797623,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
French Guiana,03/11/2024,98041,,413,,,,297449,,329606.0837,1388.473318,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
French Polynesia,03/11/2024,79451,,650,,High income,Western Pacific Region,304032,,261324.4658,2137.932849,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Gabon,03/11/2024,49056,,307,,Upper middle income,African Region,2341179,,20953.5452,131.1305116,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Gambia,03/11/2024,12627,,372,,Low income,African Region,2639916,,4783.106735,140.9135745,,,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Georgia,03/11/2024,1864383,0,17151,0,Upper middle income,European Region,3757980,,496113.0714,4563.888046,0,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Germany,03/11/2024,38437756,0,174979,0,High income,European Region,83408554,,460837.0983,2097.854376,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Ghana,03/11/2024,172227,,1462,,Lower middle income,African Region,32833031,,5245.540687,44.5283288,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Gibraltar,03/11/2024,20550,,113,,High income,,32669,,629036.7015,3458.936607,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,1310931,4286,1,0,,,,
Greece,03/11/2024,5730864,2940,39657,17,High income,European Region,10445365,,548651.3875,3796.612182,281.4645539,1.627516128,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Greenland,03/11/2024,11971,,21,,High income,European Region,56243,,212844.2651,373.3797984,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Grenada,03/11/2024,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.0757,1909.959072,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Guadeloupe,03/11/2024,203235,,1021,,,,396051,,513153.609,2577.950819,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Guam,03/11/2024,52287,,419,,High income,Western Pacific Region,170534,,306607.48,2456.988049,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Guatemala,03/11/2024,1250393,0,20203,0,Upper middle income,Region of the Americas,17608483,,71010.8304,1147.34472,0,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Guernsey,03/11/2024,35326,,67,,,,63065,,560152.2239,1062.395941,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Guinea,03/11/2024,38582,,468,,Lower middle income,African Region,13531906,,2851.187408,34.58492839,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Guinea-Bissau,03/11/2024,9614,,177,,Low income,African Region,2060721,,4665.357416,85.8922678,,,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Guyana,03/11/2024,74491,0,1302,0,High income,Region of the Americas,804567,,92585.20422,1618.261748,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Haiti,03/11/2024,34597,9,860,0,Lower middle income,Region of the Americas,11447569,,3022.213712,75.12512045,0.786193121,0,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Vatican City,03/11/2024,26,,0,,,,511,,50880.62622,0,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Honduras,03/11/2024,472910,0,11114,0,Lower middle income,Region of the Americas,10278345,,46010.32559,1081.302486,0,0,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Hungary,03/11/2024,2236415,196,49097,3,High income,European Region,9709786,,230325.8795,5056.445116,20.18582078,0.308966645,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Iceland,03/11/2024,210688,13,186,0,High income,European Region,370335,,568911.9311,502.2479647,35.10335237,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
India,03/11/2024,45044281,85,533654,1,Lower middle income,South-East Asia Region,1407563842,,32001.59002,379.1330695,0.060388025,0.000710447,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,61322028,808854,708,2,29819.03341,393.3210501,0.344278824,0.000972539
Indonesia,03/11/2024,6829759,55,162059,0,Upper middle income,South-East Asia Region,273753191,,24948.60051,591.9894464,0.2009109,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,61322028,808854,708,2,29819.03341,393.3210501,0.344278824,0.000972539
International commercial vessel,03/11/2024,29,,0,,,,,,,,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
American Samoa,03/11/2024,4,,0,,High income,,45035,,88.81980682,0,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,1310931,4286,1,0,,,,
International conveyance (Diamond Princess),03/11/2024,712,,13,,,,,,,,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Kiribati,03/11/2024,2,,0,,Lower middle income,,128874,,15.5190341,0,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,1310931,4286,1,0,,,,
Solomon Islands,03/11/2024,5,,0,,Lower middle income,,707851,,7.063633448,0,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,1310931,4286,1,0,,,,
Vanuatu,03/11/2024,12,,0,,Lower middle income,,319137,,37.60140629,0,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,1310931,4286,1,0,,,,
Iran,03/11/2024,7627863,,146837,,Upper middle income,Eastern Mediterranean Region,87923432,,86755.74675,1670.055373,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,23417911,351975,0,0,30756.04211,462.2683007,0,0
Iraq,03/11/2024,2465545,,25375,,Upper middle income,Eastern Mediterranean Region,43533592,,56635.45981,582.8832135,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,23417911,351975,0,0,30756.04211,462.2683007,0,0
Ireland,03/11/2024,1750837,289,9902,2,High income,European Region,4986526,,351113.5809,1985.751202,57.95618031,0.401080833,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Isle of Man,03/11/2024,38008,,116,,High income,,84263,,451063.9308,1376.64218,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,1310931,4286,1,0,,,,
Israel,03/11/2024,4841558,0,12707,0,High income,European Region,8900059,,543991.6747,1427.743344,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Italy,03/11/2024,26826486,0,197542,0,High income,European Region,59240329,,452841.6107,3334.586477,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Jamaica,03/11/2024,157331,2,3619,0,Upper middle income,Region of the Americas,2827695,,55639.31046,1279.841001,0.70728986,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,192754288,3037120,1468,575,187823.2553,2959.424515,1.430445681,0.560290372
Japan,03/11/2024,33803572,,74694,,High income,Western Pacific Region,124612530,,271269.4462,599.4100272,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Jersey,03/11/2024,66391,,161,,,,109618,,605657.8299,1468.736886,,,18263911,105690,1,0,,,,,1310931,4286,1,0,,,,
Jordan,03/11/2024,1746997,,14122,,Lower middle income,Eastern Mediterranean Region,11148278,,156705.5468,1266.74272,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kazakhstan,03/11/2024,1504370,0,19072,0,Upper middle income,European Region,19196465,,78367.03268,993.5162542,0,0,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Kenya,03/11/2024,344109,0,5689,0,Lower middle income,African Region,53005614,,6491.934986,107.3282539,0,0,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Kiribati,03/11/2024,5085,,24,,Lower middle income,Western Pacific Region,128874,,39457.14419,186.2284091,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Kosovo,03/11/2024,274279,,3212,,Upper middle income,European Region,1662009,,165028.5889,1932.600846,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Kuwait,03/11/2024,667290,,2570,,High income,Eastern Mediterranean Region,4250114,,157005.2003,604.6896624,,,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kyrgyzstan,03/11/2024,88953,0,1024,0,Lower middle income,European Region,6527743,,13626.91515,156.8689209,0,0,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Laos,03/11/2024,219060,,671,,Lower middle income,Western Pacific Region,7425057,,29502.80382,90.36967662,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,208583272,421572,2003,14,108393.8619,219.0770943,1.040893181,0.007275339
Latvia,03/11/2024,977765,0,7475,0,High income,European Region,1873919,,521775.4876,3988.966439,0,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Lebanon,03/11/2024,1239904,,10947,,Lower middle income,Eastern Mediterranean Region,5592631,,221703.1662,1957.397154,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Lesotho,03/11/2024,36138,,709,,Lower middle income,African Region,2281454,,15839.89859,310.7667303,,,78216768,927990,134,1,23026.89893,273.1988611,0.039449399,0.000294398,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Liberia,03/11/2024,7932,,294,,Low income,African Region,5193416,,1527.318435,56.61013868,,,1944457,43529,15,0,2707.195641,60.60381847,0.020883946,0,9045325,174423,78,0,7779.867385,150.0209013,0.067087656,0
Libya,03/11/2024,507269,,6437,,Upper middle income,Eastern Mediterranean Region,6735277,,75315.23945,955.7142193,,,222908700,2541479,2817,15,88460.62011,1008.577989,1.117917636,0.005952703,23417911,351975,0,0,30756.04211,462.2683007,0,0
Liechtenstein,03/11/2024,21606,1,89,0,High income,,39039,,553446.5534,2279.771511,25.61541023,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,1310931,4286,1,0,,,,
Lithuania,03/11/2024,1414324,878,9850,2,High income,European Region,2786651,,507535.3893,3534.708867,315.0735417,0.717707384,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
Luxembourg,03/11/2024,396124,104,1000,0,High income,European Region,639321,,619601.1081,1564.159475,162.6725854,0,455479835,3456410,43344,806,365681.1441,2774.972383,34.79865033,0.647095611,280379916,2276868,42053,231,301221.7889,2446.117618,45.17898454,0.248171246
